time(millisecond),latitude,longitude,height_above_takeoff(feet),height_sonar(feet),compass_heading(degrees),roll(degrees),battery_percent,voltageCell1
281100,12.8566647894539,100.973137046439,6.233596,6.889764,276.1,-0.5,82,4.081
281200,12.8566647121191,100.973136887778,6.233596,6.56168,276.1,-0.4,82,4.081
281300,12.8566646674509,100.973136816013,6.233596,6.56168,276.2,-0.1,82,4.081
281400,12.8566646356059,100.973136777944,5.905512,6.56168,276.1,-0.2,82,4.081
281500,12.85666459343,100.973136602196,5.905512,6.233596,276,0,82,4.081
281600,12.8566645855158,100.973136611454,5.577428,5.905512,276,-0.2,82,4.081
281700,12.8566645917714,100.973136636776,5.249344,5.905512,275.9,-0.2,82,4.081
281800,12.8566645758721,100.973136639353,5.249344,5.577428,275.8,-0.1,82,4.081
281900,12.8566645798341,100.973136499422,4.92126,5.249344,275.9,0,82,4.081
282000,12.8566645948134,100.973136200576,4.92126,5.249344,275.9,0,82,4.094
282100,12.8566646103788,100.973135783085,4.593176,5.249344,275.8,0,82,4.094
282200,12.8566646429298,100.973135428145,4.593176,4.92126,275.8,-0.3,82,4.094
282300,12.8566646913996,100.973135147883,4.593176,4.92126,275.9,-0.5,82,4.094
282400,12.85666463866,100.973134624919,4.593176,4.92126,275.9,-0.5,82,4.094
282500,12.8566646014029,100.973134044366,4.593176,4.92126,275.9,-0.1,82,4.094
282600,12.8566646092699,100.973133514671,4.593176,4.92126,276,-0.2,82,4.094
282700,12.8566647405225,100.97313315169,4.265092,4.92126,276.1,0,82,4.094
282800,12.8566649423966,100.973132682045,4.265092,4.593176,276.1,0.2,82,4.094
282900,12.8566649738883,100.973132379373,4.265092,4.593176,276.1,0.2,82,4.094
283000,12.8566649897159,100.973132209942,4.265092,4.593176,276.2,0.3,82,4.097
283100,12.8566649238665,100.973132198725,3.937008,4.265092,276.2,0.3,82,4.097
283200,12.8566647355297,100.973132405043,3.937008,4.265092,276.3,0.3,82,4.097
283300,12.8566646892045,100.973132432409,3.608924,4.265092,276.3,0.2,82,4.097
283400,12.856664644656,100.973132434779,3.608924,3.937008,276.4,0.1,82,4.097
283500,12.8566646249363,100.973132365577,3.608924,3.937008,276.3,0.1,82,4.097
283600,12.8566645898564,100.973132121667,3.608924,3.937008,276.3,0.2,82,4.097
283700,12.8566645912634,100.973132119536,3.608924,3.937008,276.3,0.4,82,4.097
283800,12.8566645724174,100.973132109973,3.608924,3.937008,276.2,0.4,82,4.097
283900,12.8566645459128,100.973132093912,3.608924,3.937008,276.2,0.2,82,4.097
284000,12.8566645366543,100.973132098011,3.28084,3.608924,276.1,0.1,82,4.077
284100,12.8566645417831,100.973132078473,3.28084,3.608924,276.1,0.1,82,4.077
284200,12.8566645791078,100.973132135847,3.28084,3.608924,276.2,0,82,4.077
284300,12.8566646108755,100.973132197547,2.952756,3.28084,276.2,-0.1,82,4.077
284400,12.8566646447268,100.973132225513,2.952756,3.28084,276,-0.1,82,4.077
284500,12.8566647042016,100.973132291391,2.952756,3.28084,273.1,-0.2,82,4.077
284600,12.8566647378176,100.973132314354,2.952756,3.28084,270.4,-0.6,82,4.077
284700,12.8566647468498,100.973132344242,2.952756,3.28084,269.2,-0.4,82,4.077
284800,12.8566647392808,100.973132367043,2.952756,3.28084,267.8,-0.2,82,4.077
284900,12.8566647010669,100.973132367693,2.952756,3.28084,265.4,-0.3,82,4.077
285000,12.8566647289947,100.973132390694,2.952756,3.28084,264.6,-0.5,82,4.079
285100,12.8566647680708,100.973132403132,2.952756,3.28084,267,-0.6,82,4.079
285200,12.856664779474,100.973132406979,2.952756,3.28084,269.8,-0.3,82,4.079
285300,12.8566648011266,100.973132342575,2.952756,3.28084,271,-0.3,82,4.079
285400,12.8566648415886,100.973132338921,2.952756,3.28084,271.1,-0.4,82,4.079
285500,12.8566648821841,100.973132336221,2.952756,3.28084,271.2,-0.4,82,4.079
285600,12.8566648850835,100.973132324126,2.952756,3.28084,271.3,-0.3,82,4.079
285700,12.8566648870784,100.973132310751,2.952756,3.28084,271.4,-0.3,82,4.079
285800,12.8566648658736,100.973132200282,2.952756,3.28084,271.4,-0.3,82,4.079
285900,12.8566648593842,100.973132196222,2.952756,3.28084,271.1,-0.3,82,4.079
286000,12.8566648640717,100.973132204272,2.952756,3.28084,268.3,-0.6,82,4.077
286100,12.856664860446,100.973132216014,2.952756,3.28084,266.4,-0.6,82,4.077
286200,12.856664822789,100.973132371412,2.952756,3.28084,264.2,-0.5,82,4.077
286300,12.8566648214863,100.97313243494,2.952756,3.28084,260.6,-0.5,82,4.077
286400,12.8566648696939,100.973132456368,2.952756,3.28084,259,-0.6,82,4.077
286500,12.8566649156225,100.973132475763,2.952756,3.28084,255.9,-0.5,82,4.077
286600,12.8566650001909,100.97313247439,2.952756,3.28084,254.2,-0.6,82,4.077
286700,12.8566650019154,100.973132408073,2.952756,3.28084,253.5,-0.4,82,4.077
286800,12.8566650078926,100.973132432934,2.952756,3.28084,253.4,-0.3,82,4.077
286900,12.8566650294231,100.97313249865,2.952756,3.28084,253.3,-0.4,82,4.077
287000,12.8566650493943,100.973132619394,2.952756,3.28084,253.3,-0.5,82,4.077
287100,12.8566651120845,100.973132811172,2.952756,3.28084,253.4,-0.4,82,4.077
287200,12.8566651692445,100.973132978229,2.952756,3.28084,253.4,-0.5,82,4.077
287300,12.8566652215437,100.973133119566,2.624672,3.28084,253.4,-0.5,82,4.077
287400,12.856665261447,100.973133273062,2.624672,2.952756,253.4,-0.5,82,4.077
287500,12.8566653042303,100.973133470807,2.624672,2.952756,253.4,-0.5,82,4.077
287600,12.8566653346578,100.97313360554,2.624672,2.952756,253.3,-0.4,82,4.077
287700,12.8566653601519,100.97313372051,2.624672,2.952756,253.2,-0.4,82,4.077
287800,12.8566653805148,100.973133761953,2.624672,2.952756,253.2,-0.4,82,4.077
287900,12.8566653735915,100.973133816951,2.624672,2.952756,253.2,-0.2,82,4.077
288000,12.8566653715738,100.973133836241,2.624672,2.952756,253.3,-0.3,82,4.063
288100,12.8566653410682,100.973133835536,2.624672,2.952756,253.3,-0.3,82,4.063
288200,12.8566653143739,100.973133830057,2.624672,2.624672,253.2,-0.2,82,4.063
288300,12.856665194601,100.973133756747,2.296588,2.624672,253.2,-0.2,82,4.063
288400,12.8566652083003,100.973133778065,2.296588,2.624672,253.3,-0.4,82,4.063
288500,12.8566652289433,100.973133799189,2.296588,2.624672,253.3,-0.5,82,4.063
288600,12.8566652512074,100.973133806279,2.296588,2.624672,253.4,-0.7,82,4.063
288700,12.8566652445568,100.973133677031,2.296588,2.624672,253.4,-0.8,82,4.063
288800,12.8566652358292,100.973133476204,2.296588,2.624672,253.3,-0.7,82,4.063
288900,12.8566651859939,100.97313314049,2.296588,2.624672,253.2,-1,82,4.063
289000,12.8566650982273,100.97313277704,2.296588,2.296588,253.4,-0.6,82,4.08
289100,12.856664975774,100.973132315332,2.296588,2.296588,253.3,-0.6,82,4.08
289200,12.8566648050642,100.973131821487,2.296588,2.296588,253.2,-0.8,82,4.08
289300,12.856664626235,100.973131318063,2.296588,2.296588,253.2,-0.9,82,4.08
289400,12.8566645217369,100.973130916006,2.296588,2.296588,253.3,-1,82,4.08
289500,12.8566644093491,100.973130467514,2.296588,2.296588,253.4,-0.9,82,4.08
289600,12.8566640749228,100.973129855851,2.296588,2.296588,253.2,-0.5,82,4.08
289700,12.8566638797343,100.97312926962,2.296588,2.296588,253.2,-0.6,82,4.08
289800,12.8566637445783,100.973128755751,2.296588,2.296588,253.3,-0.6,82,4.08
289900,12.8566635921771,100.973128160679,2.296588,2.296588,253.3,-0.7,82,4.08
290000,12.8566635126081,100.97312763177,1.968504,2.296588,253.1,-0.7,82,4.071
290100,12.8566633628141,100.973127236527,1.968504,2.296588,253.2,-1.1,82,4.071
290200,12.8566631705746,100.973126740854,1.968504,2.296588,253.4,-0.9,82,4.071
290300,12.856662890295,100.973125914858,1.968504,2.296588,253.3,-0.5,82,4.071
290400,12.8566624173004,100.973124726211,1.968504,2.296588,253.3,-0.6,82,4.071
290500,12.8566619523682,100.973123376474,1.968504,2.296588,253.3,0.4,82,4.071
290600,12.8566615179955,100.973122070926,1.968504,2.296588,253.4,0.2,82,4.071
290700,12.8566612449901,100.973121259982,1.968504,2.296588,253.3,0.1,82,4.071
290800,12.8566609767007,100.973120412322,1.968504,2.296588,253.3,-0.1,82,4.071
290900,12.8566606093025,100.973119035921,1.968504,2.296588,253.3,0.1,82,4.071
291000,12.8566603527998,100.973118295329,2.296588,2.296588,253.3,0,82,4.073
291100,12.8566600677635,100.973117563999,1.968504,2.296588,253.4,0,82,4.073
291200,12.8566597784216,100.973116738654,1.968504,2.296588,253.4,-0.1,82,4.073
291300,12.8566594332028,100.973115862852,2.296588,2.296588,253.4,-0.3,82,4.073
291400,12.8566592869604,100.973115433496,2.296588,2.296588,253.3,-0.2,82,4.073
291500,12.8566591771951,100.973115139777,2.296588,2.296588,253.3,-0.2,81,4.073
291600,12.8566590936869,100.973114960477,2.296588,2.296588,253.3,-0.1,81,4.073
291700,12.8566591390961,100.973115141025,2.296588,2.296588,253.3,0,81,4.073
291800,12.8566591319342,100.973115192211,2.296588,2.296588,253.3,0.3,81,4.073
291900,12.8566591490019,100.973115303638,2.296588,2.296588,253.3,0.2,81,4.073
292000,12.8566591438137,100.973115357978,2.296588,2.296588,253.2,0,81,4.073
292100,12.8566592847588,100.97311592565,2.296588,2.296588,253.2,0,81,4.074
292200,12.8566592557887,100.973116078768,2.296588,2.296588,253.2,0.2,81,4.074
292300,12.8566592077171,100.973116176676,2.296588,2.296588,253.2,0.3,81,4.074
292400,12.8566591695512,100.973116214185,2.296588,2.296588,253.3,0.2,81,4.074
292500,12.856659099064,100.973116130328,2.296588,2.296588,253.2,0.2,81,4.074
292600,12.8566588856336,100.973115688543,2.296588,2.296588,253.3,0,81,4.074
292700,12.856658731249,100.973115052018,2.296588,2.296588,253.2,0,81,4.074
292800,12.8566584906757,100.973114226027,2.296588,2.296588,253.2,0.2,81,4.074
292900,12.8566582075886,100.973113446446,1.968504,2.296588,253.3,0.2,81,4.074
293000,12.8566579821306,100.973112686979,1.968504,2.296588,253.6,0.7,81,4.074
293100,12.8566578001878,100.973112161064,1.968504,2.296588,253.4,0.5,81,4.074
293200,12.8566576075933,100.973111564702,1.968504,2.296588,253.3,0,81,4.071
293300,12.8566574400655,100.973111042808,1.968504,2.296588,253.3,0,81,4.071
293400,12.8566572768091,100.973110273165,1.968504,2.296588,253.3,-0.2,81,4.071
293500,12.856657219058,100.973110061893,1.968504,2.296588,253.4,-0.1,81,4.071
293600,12.8566572241501,100.973110050513,1.968504,2.296588,253.3,0,81,4.071
293700,12.8566572172651,100.973109996269,1.968504,2.296588,253.3,0.1,81,4.071
293800,12.8566572904913,100.973110337066,1.64042,1.968504,253.3,0.3,81,4.071
293900,12.8566571938871,100.973110096255,1.64042,1.968504,253.3,0.1,81,4.071
294000,12.856657096726,100.973109793322,1.64042,1.968504,253.2,0.1,81,4.071
294100,12.8566569646087,100.973109366612,1.64042,1.968504,253.2,0.3,81,4.071
294200,12.8566567768687,100.973108855526,1.64042,1.968504,253.1,-0.1,81,4.07
294300,12.8566564877043,100.973108263105,1.64042,1.968504,253.1,-0.6,81,4.07
294400,12.8566564098353,100.973107905929,1.64042,1.968504,253.1,-0.6,81,4.07
294500,12.8566563593324,100.973107636137,1.64042,1.968504,253.1,-0.4,81,4.07
294600,12.8566562929277,100.973107480892,1.64042,1.968504,253.3,-0.2,81,4.07
294700,12.8566563777713,100.973107618949,1.64042,1.968504,253.1,0.4,81,4.07
294800,12.856656241122,100.973107351152,1.64042,1.968504,253.3,0.6,81,4.07
294900,12.856656051322,100.973106948756,1.64042,1.968504,253.2,0.8,81,4.07
295000,12.8566559282719,100.973106727598,1.64042,1.968504,253.3,0.7,81,4.07
295100,12.8566557225131,100.973106342166,1.64042,1.968504,253.4,0.5,81,4.07
295200,12.8566555806691,100.973106182918,1.64042,1.64042,253.4,0.9,81,4.07
295300,12.8566554360323,100.97310603284,1.64042,1.64042,253.4,1.1,81,4.074
295400,12.856655365581,100.973105922503,1.64042,1.64042,253.4,1,81,4.074
295500,12.856655274279,100.973105617593,1.64042,1.64042,253.3,0.9,81,4.074
295600,12.8566552829602,100.973105663379,1.64042,1.64042,253.3,0.6,81,4.074
295700,12.8566553004155,100.973105729648,1.64042,1.64042,253.2,0.5,81,4.074
295800,12.8566553393288,100.973105805368,1.64042,1.64042,253.3,0.1,81,4.074
295900,12.8566553781623,100.973105888641,1.64042,1.64042,253.3,0.1,81,4.074
296000,12.8566555082441,100.973106006786,1.64042,1.64042,253.4,0.1,81,4.074
296100,12.8566554991524,100.973106086368,1.64042,1.64042,253.4,0.3,81,4.074
296200,12.8566554881816,100.973106145313,1.64042,1.64042,253.4,0.5,81,4.074
296300,12.8566554831562,100.973106198731,1.64042,1.64042,253.3,0.7,81,4.073
296400,12.8566554443244,100.973106097115,1.312336,1.64042,253.3,0.6,81,4.073
296500,12.8566554430135,100.973106115735,1.312336,1.64042,253.3,0.4,81,4.073
296600,12.8566554478402,100.973106167466,1.64042,1.64042,253.2,0.3,81,4.073
296700,12.8566554596676,100.973106096096,1.64042,1.64042,253.2,0.4,81,4.073
296800,12.8566554914287,100.973105758875,1.64042,1.64042,253.3,0.5,81,4.073
296900,12.8566555068012,100.973105755738,1.64042,1.64042,253.3,0.5,81,4.073
297000,12.856655522804,100.973105784196,1.64042,1.64042,253.3,0.5,81,4.073
297100,12.8566555398847,100.973105847126,1.64042,1.64042,253.3,0.3,81,4.073
297200,12.8566555344913,100.973105935495,1.64042,1.64042,253.3,0.1,81,4.073
297300,12.8566555474358,100.973105961259,1.64042,1.64042,253.3,0,81,4.072
297400,12.8566555515509,100.973105970165,1.64042,1.64042,253.4,0,81,4.072
297500,12.8566555530214,100.97310598031,1.64042,1.64042,253.4,0.1,81,4.072
297600,12.8566555441333,100.973105979251,1.64042,1.64042,253.4,0.2,81,4.072
297700,12.8566554957767,100.973105898971,1.64042,1.64042,253.4,0.1,81,4.072
297800,12.8566554809578,100.973105895407,1.64042,1.64042,253.4,0,81,4.072
297900,12.8566554593891,100.973105891576,1.64042,1.64042,253.4,0,81,4.072
298000,12.8566554473565,100.973105903355,1.64042,1.64042,253.4,0,81,4.072
298100,12.8566555301255,100.973105977239,1.64042,1.64042,253.4,0,81,4.072
298200,12.8566555563141,100.973106025099,1.64042,1.64042,253.5,0.1,81,4.072
298300,12.8566555466297,100.973106052317,1.64042,1.64042,253.5,0.3,81,4.073
298400,12.8566555297281,100.973106068372,1.64042,1.64042,253.5,0.5,81,4.073
298500,12.8566555065342,100.973106048829,1.64042,1.64042,253.5,0.7,81,4.073
298600,12.8566554797316,100.973106074396,1.64042,1.64042,253.5,0.7,81,4.073
298700,12.8566554146183,100.973106116315,1.64042,1.64042,253.6,0.8,81,4.073
298800,12.8566553689079,100.973106135094,1.64042,1.64042,253.6,0.7,81,4.073
298900,12.8566553022833,100.973106139659,1.64042,1.64042,253.6,0.7,81,4.073
299000,12.8566553095201,100.97310612204,1.64042,1.64042,253.6,0.5,81,4.073
299100,12.8566553460168,100.973106077054,1.64042,1.64042,253.6,0.2,81,4.073
299200,12.8566553885925,100.973106068499,1.64042,1.64042,253.6,0,81,4.073
299300,12.8566554196469,100.97310608422,1.64042,1.64042,253.6,0,81,4.071
299400,12.8566555264419,100.973106080151,1.64042,1.64042,253.6,0,81,4.071
299500,12.8566555442766,100.973106076193,1.312336,1.64042,253.6,0,81,4.071
299600,12.8566555465793,100.973106068974,1.312336,1.64042,253.5,0,81,4.071
299700,12.8566555467682,100.973106061114,1.312336,1.64042,253.5,-0.1,81,4.071
299800,12.8566555182948,100.973106057897,1.312336,1.64042,253.5,-0.1,81,4.071
299900,12.8566554726218,100.973106055274,1.312336,1.64042,253.5,0,81,4.071
300000,12.8566554452933,100.973106051742,1.312336,1.64042,253.5,0,81,4.071
300100,12.8566554206794,100.973106049,1.312336,1.64042,253.5,0,81,4.071
300200,12.85665550238,100.973106070863,1.312336,1.64042,253.4,0,81,4.071
300300,12.8566555302508,100.973106068596,1.312336,1.64042,253.5,0,81,4.071
300400,12.8566554989342,100.97310602578,1.312336,1.64042,253.5,0,81,4.069
300500,12.8566554494442,100.973105972595,1.312336,1.64042,253.6,0,81,4.069
300600,12.8566553563558,100.973105873804,1.312336,1.64042,253.6,0.1,81,4.069
300700,12.8566553383517,100.973105857104,1.312336,1.64042,253.6,0,81,4.069
300800,12.8566553906981,100.973105870245,1.312336,1.64042,253.6,0.1,81,4.069
300900,12.8566554391557,100.97310588068,1.312336,1.64042,253.6,0.2,81,4.069
301000,12.8566554316844,100.97310587003,1.312336,1.64042,253.6,0.1,81,4.069
301100,12.8566554117311,100.973105949981,1.64042,1.64042,253.6,0.1,81,4.069
301200,12.8566553619951,100.973105959581,1.64042,1.64042,253.5,0.2,81,4.069
301300,12.8566553386823,100.973105952845,1.64042,1.64042,253.5,0.3,81,4.069
301400,12.856655329892,100.973105945117,1.64042,1.64042,253.5,0.4,81,4.069
301500,12.8566553500423,100.973105958219,1.312336,1.64042,253.5,0.3,81,4.069
301600,12.8566553077044,100.973105954427,1.312336,1.312336,253.5,0.3,81,4.069
301700,12.8566552574865,100.973105948628,1.312336,1.312336,253.5,0.4,81,4.069
301800,12.8566552424999,100.973105943592,0.984252,1.312336,253.5,0.3,81,4.069
301900,12.8566552133573,100.973105956176,0.984252,1.312336,253.5,0.3,81,4.069
302000,12.8566552094848,100.973105921057,0.984252,0.984252,253.6,0.3,81,4.069
302100,12.8566552213252,100.973105857025,0.984252,0.984252,253.6,0.3,81,4.069
302200,12.856655235807,100.97310581239,0.656168,0.656168,253.6,0.3,81,4.069
302300,12.856655318304,100.973105729895,0.656168,0.656168,253.6,0.2,81,4.069
302400,12.8566553271936,100.973105726507,0.328084,0.656168,253.6,0.3,81,4.073
302500,12.8566553334322,100.973105717456,0.328084,0.656168,253.6,0.2,81,4.073
302600,12.8566553252493,100.973105700022,0.328084,0.656168,253.5,0,81,4.073
302700,12.8566552376211,100.973105740615,0,0.328084,253.5,0.1,81,4.073
302800,12.8566551440214,100.973105858017,0,0.328084,253.5,0.6,81,4.073
302900,12.8566551089512,100.973105855258,0,0.328084,253.5,0.8,81,4.073
303000,12.8566551412791,100.973105806928,0,0.328084,253.6,0.4,81,4.073
303100,12.8566552209572,100.973105738207,-0.328084,0,253.6,0.5,81,4.073
303200,12.8566552696982,100.973105662645,-0.656168,0,253.6,0.1,81,4.073
303300,12.8566552608183,100.973105642426,-0.984252,0.328084,253.5,-0.4,81,4.073
303400,12.8566552780749,100.973105645137,-1.64042,0.328084,252.8,0.5,81,4.075
303500,12.8566552862953,100.973105675216,-1.64042,0.328084,253.3,0.5,81,4.075
303600,12.8566553050745,100.973105674073,-1.968504,0.328084,253.6,0.5,81,4.075
303700,12.8566552986552,100.973105661639,-2.296588,0.328084,253.6,0.4,81,4.075
303800,12.856655321683,100.97310567823,-2.296588,0.328084,253.6,0.4,81,4.075
303900,12.8566553440448,100.973105692223,-2.296588,0.328084,253.7,0.4,81,4.075
304000,12.8566553575169,100.973105735567,-2.296588,0.328084,253.7,0.3,81,4.075
304100,12.8566553377329,100.97310574391,-2.296588,0.328084,253.7,0.3,81,4.075
304200,12.8566553282342,100.973105735338,-2.296588,0.328084,253.7,0.3,81,4.075
304300,12.856655314894,100.973105717953,0,0.328084,253.7,0.4,81,4.075
